,localhour,air1,furnace1,waterheater1,total
13891,2015-07-19 15:00:00-05,61.21666666666666,113.44999999999999,438.9833333333333,613.6499999999999
13892,2015-07-19 16:00:00-05,1259.3666666666668,0.0,211.86666666666665,1471.2333333333333
13893,2015-07-19 17:00:00-05,307.7333333333333,72.08333333333331,0.0,379.81666666666666
13894,2015-07-19 18:00:00-05,1316.35,0.0,0.0,1316.35
13895,2015-07-19 19:00:00-05,523.5,24.68333333333333,0.0,548.1833333333333
13896,2015-07-19 20:00:00-05,214.08333333333326,65.0,0.0,279.08333333333326
13897,2015-07-19 21:00:00-05,652.3166666666665,0.0,0.0,652.3166666666665
13898,2015-07-19 22:00:00-05,408.81666666666655,0.0,0.0,408.81666666666655
13899,2015-07-19 23:00:00-05,445.90000000000003,0.0,0.0,445.90000000000003
13900,2015-07-20 00:00:00-05,421.9,121.6,208.13333333333327,751.6333333333332
13901,2015-07-20 01:00:00-05,337.3666666666666,226.45000000000002,0.0,563.8166666666666
13902,2015-07-20 02:00:00-05,503.8,115.68333333333331,0.0,619.4833333333333
13903,2015-07-20 03:00:00-05,145.56666666666666,0.75,0.0,146.31666666666666
13904,2015-07-20 04:00:00-05,321.5333333333333,0.0,0.0,321.5333333333333
13905,2015-07-20 05:00:00-05,261.25,0.0,0.0,261.25
13906,2015-07-20 06:00:00-05,122.4833333333333,0.0,247.4166666666666,369.8999999999999
13907,2015-07-20 07:00:00-05,431.2833333333333,0.0,0.0,431.2833333333333
13908,2015-07-20 08:00:00-05,257.45,0.0,0.0,257.45
13909,2015-07-20 09:00:00-05,423.04999999999995,0.0,224.16666666666666,647.2166666666667
13910,2015-07-20 10:00:00-05,87.81666666666665,0.0,0.0,87.81666666666665
13911,2015-07-20 11:00:00-05,0.0,0.0,0.0,0.0
13912,2015-07-20 12:00:00-05,172.3,0.0,0.0,172.3
13913,2015-07-20 13:00:00-05,159.46666666666664,28.116666666666656,0.0,187.5833333333333
13914,2015-07-20 14:00:00-05,938.6666666666664,0.0,196.26666666666665,1134.9333333333332
13915,2015-07-20 15:00:00-05,521.3666666666667,152.79999999999998,0.0,674.1666666666666
13916,2015-07-20 16:00:00-05,668.2166666666666,6.133333333333333,203.25,877.5999999999999
13917,2015-07-20 17:00:00-05,740.6,0.0,0.0,740.6
13918,2015-07-20 18:00:00-05,395.11666666666656,0.0,0.0,395.11666666666656
13919,2015-07-20 19:00:00-05,749.6666666666666,0.0,0.0,749.6666666666666
13920,2015-07-20 20:00:00-05,197.75,0.0,0.0,197.75
13921,2015-07-20 21:00:00-05,1131.8999999999999,0.0,0.0,1131.8999999999999
13922,2015-07-20 22:00:00-05,1135.6833333333332,0.0,0.0,1135.6833333333332
13923,2015-07-20 23:00:00-05,197.78333333333327,0.0,0.0,197.78333333333327
13924,2015-07-21 00:00:00-05,801.833333333333,0.0,0.0,801.833333333333
13925,2015-07-21 01:00:00-05,0.0,0.0,0.0,0.0
13926,2015-07-21 02:00:00-05,0.0,0.0,0.0,0.0
13927,2015-07-21 03:00:00-05,213.78333333333327,0.0,0.0,213.78333333333327
13928,2015-07-21 04:00:00-05,385.2,0.0,221.75,606.95
13929,2015-07-21 05:00:00-05,0.0,0.0,0.0,0.0
13930,2015-07-21 06:00:00-05,567.9166666666666,0.0,0.0,567.9166666666666
13931,2015-07-21 07:00:00-05,0.0,0.0,197.03333333333327,197.03333333333327
13932,2015-07-21 08:00:00-05,463.0,0.0,539.3166666666666,1002.3166666666665
13933,2015-07-21 09:00:00-05,170.6833333333333,0.0,0.0,170.6833333333333
13934,2015-07-21 10:00:00-05,565.7666666666667,0.0,0.0,565.7666666666667
13935,2015-07-21 11:00:00-05,286.13333333333327,201.53333333333327,203.11666666666665,690.7833333333332
13936,2015-07-21 12:00:00-05,719.5666666666666,102.21666666666664,0.0,821.7833333333332
13937,2015-07-21 13:00:00-05,299.20000000000005,0.16666666666666669,197.6,496.96666666666664
13938,2015-07-21 14:00:00-05,1249.7166666666667,158.35,0.0,1408.0666666666668
13939,2015-07-21 15:00:00-05,272.5666666666666,17.083333333333332,0.0,289.65
13940,2015-07-21 16:00:00-05,1052.5166666666669,96.61666666666665,0.0,1149.1333333333334
13941,2015-07-21 17:00:00-05,440.3333333333333,152.06666666666666,0.0,592.4
13942,2015-07-21 18:00:00-05,815.5333333333331,0.0,484.0,1299.5333333333333
13943,2015-07-21 19:00:00-05,579.0833333333331,104.08333333333331,511.95,1195.1166666666663
13944,2015-07-21 20:00:00-05,551.2166666666666,113.60000000000001,227.20000000000002,892.0166666666667
13945,2015-07-21 21:00:00-05,529.8000000000001,0.0,234.7333333333333,764.5333333333333
13946,2015-07-21 22:00:00-05,418.26666666666654,0.0,0.0,418.26666666666654
13947,2015-07-21 23:00:00-05,446.55,0.0,0.0,446.55
13948,2015-07-22 00:00:00-05,680.4333333333332,0.0,0.0,680.4333333333332
13949,2015-07-22 01:00:00-05,690.4666666666666,0.0,0.0,690.4666666666666
13950,2015-07-22 02:00:00-05,148.26666666666665,0.0,0.0,148.26666666666665
13951,2015-07-22 03:00:00-05,559.5666666666665,0.0,0.0,559.5666666666665
13952,2015-07-22 04:00:00-05,27.25,0.0,200.75,228.0
13953,2015-07-22 05:00:00-05,673.1166666666666,0.0,0.0,673.1166666666666
13954,2015-07-22 06:00:00-05,0.0,0.0,0.0,0.0
13955,2015-07-22 07:00:00-05,628.6500000000001,98.19999999999999,217.31666666666666,944.1666666666666
13956,2015-07-22 08:00:00-05,0.0,69.6,0.0,69.6
13957,2015-07-22 09:00:00-05,0.0,0.0,0.0,0.0
13958,2015-07-22 10:00:00-05,753.0833333333331,0.0,0.0,753.0833333333331
13959,2015-07-22 11:00:00-05,17.616666666666667,75.0,204.7,297.31666666666666
13960,2015-07-22 12:00:00-05,969.7833333333332,0.0,0.0,969.7833333333332
13961,2015-07-22 13:00:00-05,19.883333333333333,141.6333333333333,0.0,161.51666666666665
13962,2015-07-22 14:00:00-05,1291.1166666666668,0.0,0.0,1291.1166666666668
13963,2015-07-22 15:00:00-05,58.1,153.29999999999998,0.0,211.39999999999998
13964,2015-07-22 16:00:00-05,1292.783333333333,81.48333333333332,0.0,1374.2666666666664
13965,2015-07-22 17:00:00-05,125.71666666666664,67.26666666666667,221.63333333333327,414.61666666666656
13966,2015-07-22 18:00:00-05,1088.2333333333331,0.0,0.0,1088.2333333333331
13967,2015-07-22 19:00:00-05,286.5833333333333,0.0,0.0,286.5833333333333
13968,2015-07-22 20:00:00-05,929.75,0.0,0.0,929.75
13969,2015-07-22 21:00:00-05,339.9166666666666,0.0,0.0,339.9166666666666
13970,2015-07-22 22:00:00-05,596.3666666666666,0.0,0.0,596.3666666666666
13971,2015-07-22 23:00:00-05,799.25,0.0,0.0,799.25
13972,2015-07-23 00:00:00-05,683.1833333333333,0.0,0.0,683.1833333333333
13973,2015-07-23 01:00:00-05,357.0833333333333,0.0,0.0,357.0833333333333
13974,2015-07-23 02:00:00-05,386.65,0.0,199.98333333333326,586.6333333333332
13975,2015-07-23 03:00:00-05,436.85,0.0,0.0,436.85
13976,2015-07-23 04:00:00-05,283.2,0.0,0.0,283.2
13977,2015-07-23 05:00:00-05,397.2166666666665,110.10000000000001,0.0,507.31666666666655
13978,2015-07-23 06:00:00-05,267.9166666666666,0.0,217.91666666666666,485.8333333333332
13979,2015-07-23 07:00:00-05,316.90000000000003,0.0,8.45,325.35
13980,2015-07-23 08:00:00-05,374.8333333333333,0.0,742.0333333333331,1116.8666666666666
13981,2015-07-23 09:00:00-05,618.9166666666665,0.0,0.0,618.9166666666665
13982,2015-07-23 10:00:00-05,244.1833333333333,0.0,0.0,244.1833333333333
13983,2015-07-23 11:00:00-05,924.4333333333332,77.64999999999999,205.48333333333326,1207.5666666666664
13984,2015-07-23 12:00:00-05,190.25,0.4,0.0,190.65
13985,2015-07-23 13:00:00-05,1241.6333333333332,77.10000000000001,470.4833333333332,1789.2166666666662
13986,2015-07-23 14:00:00-05,302.9333333333333,11.0,231.4166666666666,545.3499999999999
13987,2015-07-23 15:00:00-05,1400.8,279.55,0.0,1680.35
13988,2015-07-23 16:00:00-05,369.1666666666665,310.5833333333333,178.36666666666665,858.1166666666666
13989,2015-07-23 17:00:00-05,1313.45,117.91666666666666,30.5,1461.8666666666666
13990,2015-07-23 18:00:00-05,291.3833333333333,136.1333333333333,0.0,427.51666666666665
13991,2015-07-23 19:00:00-05,1140.8166666666668,253.8,193.39999999999998,1588.0166666666669
13992,2015-07-23 20:00:00-05,76.1,25.35,412.2,513.6500000000001
13993,2015-07-23 21:00:00-05,1053.35,0.0,196.14999999999998,1249.5
13994,2015-07-23 22:00:00-05,1118.4166666666667,0.0,0.0,1118.4166666666667
13995,2015-07-23 23:00:00-05,809.4833333333331,0.0,0.0,809.4833333333331
13996,2015-07-24 00:00:00-05,915.7333333333331,0.0,0.0,915.7333333333331
13997,2015-07-24 01:00:00-05,222.41666666666666,0.0,0.0,222.41666666666666
13998,2015-07-24 02:00:00-05,1014.4666666666664,0.0,0.0,1014.4666666666664
13999,2015-07-24 03:00:00-05,577.1166666666666,0.0,0.0,577.1166666666666
14000,2015-07-24 04:00:00-05,589.5333333333332,0.0,0.0,589.5333333333332
14001,2015-07-24 05:00:00-05,1024.9333333333332,0.0,0.0,1024.9333333333332
14002,2015-07-24 06:00:00-05,148.91666666666663,0.0,0.0,148.91666666666663
14003,2015-07-24 07:00:00-05,920.4666666666667,0.0,0.0,920.4666666666667
14004,2015-07-24 08:00:00-05,245.35000000000002,0.0,525.1333333333332,770.4833333333332
14005,2015-07-24 09:00:00-05,483.7666666666666,0.0,416.7,900.4666666666666
14006,2015-07-24 10:00:00-05,440.7833333333333,0.0,0.0,440.7833333333333
14007,2015-07-24 11:00:00-05,999.15,105.56666666666665,0.0,1104.7166666666665
14008,2015-07-24 12:00:00-05,595.1333333333332,25.85,213.66666666666666,834.6499999999999
14009,2015-07-24 13:00:00-05,1168.1166666666668,0.0,0.0,1168.1166666666668
14010,2015-07-24 14:00:00-05,583.9666666666666,0.0,0.0,583.9666666666666
14011,2015-07-24 15:00:00-05,1388.6000000000001,282.9833333333333,0.0,1671.5833333333335
14012,2015-07-24 16:00:00-05,401.34999999999997,167.6333333333333,0.0,568.9833333333332
14013,2015-07-24 17:00:00-05,1372.6000000000001,0.0,199.73333333333326,1572.3333333333333
14014,2015-07-24 18:00:00-05,507.6166666666666,174.7,477.2333333333332,1159.55
14015,2015-07-24 19:00:00-05,1060.8666666666668,0.0,0.0,1060.8666666666668
14016,2015-07-24 20:00:00-05,349.8166666666666,86.1,0.0,435.91666666666663
14017,2015-07-24 21:00:00-05,1077.7333333333331,0.0,0.0,1077.7333333333331
14018,2015-07-24 22:00:00-05,170.21666666666667,11.516666666666666,0.0,181.73333333333332
14019,2015-07-24 23:00:00-05,784.3666666666666,85.1,202.75,1072.2166666666667
14020,2015-07-25 00:00:00-05,1021.3833333333333,181.11666666666662,0.0,1202.5
14021,2015-07-25 01:00:00-05,79.05,0.0,0.0,79.05
14022,2015-07-25 02:00:00-05,671.2,0.0,0.0,671.2
14023,2015-07-25 03:00:00-05,226.2333333333333,0.0,0.0,226.2333333333333
14024,2015-07-25 04:00:00-05,446.26666666666654,0.0,0.0,446.26666666666654
14025,2015-07-25 05:00:00-05,292.75,0.0,0.0,292.75
14026,2015-07-25 06:00:00-05,355.9833333333333,0.0,0.0,355.9833333333333
14027,2015-07-25 07:00:00-05,366.83333333333326,0.0,206.15,572.9833333333331
14028,2015-07-25 08:00:00-05,365.13333333333327,0.0,0.0,365.13333333333327
14029,2015-07-25 09:00:00-05,695.4833333333332,0.0,0.0,695.4833333333332
14030,2015-07-25 10:00:00-05,110.56666666666663,48.550000000000004,495.7166666666666,654.8333333333331
14031,2015-07-25 11:00:00-05,951.4333333333333,30.5,0.0,981.9333333333332
14032,2015-07-25 12:00:00-05,467.8666666666666,116.7333333333333,199.1,783.6999999999998
14033,2015-07-25 13:00:00-05,754.9666666666666,38.666666666666664,200.8333333333333,994.4666666666665
14034,2015-07-25 14:00:00-05,787.5333333333331,0.0,0.0,787.5333333333331
14035,2015-07-25 15:00:00-05,781.1666666666665,261.6166666666666,0.0,1042.783333333333
14036,2015-07-25 16:00:00-05,878.5166666666667,19.73333333333333,0.0,898.25
14037,2015-07-25 17:00:00-05,765.3166666666666,307.0666666666666,168.9333333333333,1241.3166666666666
14038,2015-07-25 18:00:00-05,801.15,176.4833333333333,312.2666666666666,1289.8999999999999
14039,2015-07-25 19:00:00-05,508.8166666666666,218.63333333333327,233.4,960.8499999999998
14040,2015-07-25 20:00:00-05,1007.3000000000001,40.81666666666666,0.0,1048.1166666666668
14041,2015-07-25 21:00:00-05,435.0,0.0,0.0,435.0
14042,2015-07-25 22:00:00-05,1130.9499999999998,0.0,0.0,1130.9499999999998
14043,2015-07-25 23:00:00-05,318.1666666666666,0.0,0.0,318.1666666666666
14044,2015-07-26 00:00:00-05,991.4666666666664,119.35,0.0,1110.8166666666664
14045,2015-07-26 01:00:00-05,207.4,0.0,0.0,207.4
14046,2015-07-26 02:00:00-05,687.75,89.6,0.0,777.35
14047,2015-07-26 03:00:00-05,387.75,0.0,0.0,387.75
14048,2015-07-26 04:00:00-05,424.15000000000003,0.0,198.71666666666664,622.8666666666667
14049,2015-07-26 05:00:00-05,534.2833333333332,0.0,0.0,534.2833333333332
14050,2015-07-26 06:00:00-05,322.2666666666666,94.38333333333333,0.0,416.6499999999999
14051,2015-07-26 07:00:00-05,607.5333333333332,0.0,0.0,607.5333333333332
14052,2015-07-26 08:00:00-05,121.2833333333333,0.0,0.0,121.2833333333333
14053,2015-07-26 09:00:00-05,826.75,86.11666666666665,226.46666666666664,1139.3333333333333
14054,2015-07-26 10:00:00-05,371.31666666666655,0.0,0.0,371.31666666666655
14055,2015-07-26 11:00:00-05,708.6,44.55,0.0,753.15
14056,2015-07-26 12:00:00-05,795.5333333333331,113.69999999999999,604.1666666666666,1513.3999999999999
14057,2015-07-26 13:00:00-05,729.1833333333332,43.81666666666666,204.23333333333326,977.2333333333331
14058,2015-07-26 14:00:00-05,980.4333333333332,0.0,0.0,980.4333333333332
14059,2015-07-26 15:00:00-05,1340.2833333333333,293.85,196.64999999999998,1830.7833333333333
14060,2015-07-26 16:00:00-05,429.51666666666654,0.0,0.0,429.51666666666654
14061,2015-07-26 17:00:00-05,1346.5,139.81666666666663,0.0,1486.3166666666668
14062,2015-07-26 18:00:00-05,406.01666666666654,88.56666666666665,0.0,494.58333333333314
14063,2015-07-26 19:00:00-05,1262.95,71.53333333333332,0.0,1334.4833333333333
14064,2015-07-26 20:00:00-05,184.70000000000002,28.28333333333333,0.0,212.98333333333332
14065,2015-07-26 21:00:00-05,0.0,75.11666666666665,196.81666666666663,271.9333333333333
14066,2015-07-26 22:00:00-05,0.0,79.28333333333333,0.0,79.28333333333333
14067,2015-07-26 23:00:00-05,713.6166666666666,0.0,0.0,713.6166666666666
14068,2015-07-27 00:00:00-05,0.0,79.0,0.0,79.0
14069,2015-07-27 01:00:00-05,724.7333333333332,0.0,0.0,724.7333333333332
14070,2015-07-27 02:00:00-05,26.133333333333333,0.0,0.0,26.133333333333333
14071,2015-07-27 03:00:00-05,703.0833333333331,0.0,0.0,703.0833333333331
14072,2015-07-27 04:00:00-05,0.0,0.0,0.0,0.0
14073,2015-07-27 05:00:00-05,629.95,0.0,177.2,807.1500000000001
14074,2015-07-27 06:00:00-05,0.0,83.66666666666666,21.616666666666664,105.28333333333332
14075,2015-07-27 07:00:00-05,604.1833333333332,0.0,0.0,604.1833333333332
14076,2015-07-27 08:00:00-05,0.0,1.75,0.0,1.75
14077,2015-07-27 09:00:00-05,817.683333333333,80.69999999999999,0.0,898.3833333333331
14078,2015-07-27 10:00:00-05,0.0,58.48333333333333,235.4166666666666,293.8999999999999
14079,2015-07-27 11:00:00-05,1031.8666666666668,55.083333333333314,0.0,1086.95
14080,2015-07-27 12:00:00-05,77.95,91.14999999999999,195.8,364.9
14081,2015-07-27 13:00:00-05,1332.55,0.0,0.0,1332.55
14082,2015-07-27 14:00:00-05,191.89999999999998,0.0,0.0,191.89999999999998
14083,2015-07-27 15:00:00-05,1402.9,132.46666666666664,0.0,1535.3666666666668
14084,2015-07-27 16:00:00-05,166.08333333333331,50.56666666666666,0.0,216.64999999999995
14085,2015-07-27 17:00:00-05,1376.2333333333331,0.0,0.0,1376.2333333333331
14086,2015-07-27 18:00:00-05,203.5,0.0,0.0,203.5
14087,2015-07-27 19:00:00-05,1209.95,0.0,0.0,1209.95
14088,2015-07-27 20:00:00-05,458.3833333333333,0.0,199.75,658.1333333333333
14089,2015-07-27 21:00:00-05,974.8833333333332,0.0,0.0,974.8833333333332
14090,2015-07-27 22:00:00-05,218.81666666666666,0.0,0.0,218.81666666666666
14091,2015-07-27 23:00:00-05,1036.5,0.0,0.0,1036.5
14092,2015-07-28 00:00:00-05,1076.95,0.0,0.0,1076.95
14093,2015-07-28 01:00:00-05,1052.033333333333,0.0,0.0,1052.033333333333
14094,2015-07-28 02:00:00-05,618.85,0.0,0.0,618.85
14095,2015-07-28 03:00:00-05,1030.2,0.0,0.0,1030.2
14096,2015-07-28 04:00:00-05,167.41666666666666,0.0,0.0,167.41666666666666
14097,2015-07-28 05:00:00-05,913.55,0.0,226.33333333333331,1139.8833333333334
14098,2015-07-28 06:00:00-05,56.5,0.0,0.0,56.5
14099,2015-07-28 07:00:00-05,884.333333333333,0.0,209.35,1093.6833333333332
14100,2015-07-28 08:00:00-05,98.35000000000001,0.0,0.0,98.35000000000001
14101,2015-07-28 09:00:00-05,1117.9333333333332,0.0,0.0,1117.9333333333332
14102,2015-07-28 10:00:00-05,282.1166666666666,0.0,280.7666666666666,562.8833333333332
14103,2015-07-28 11:00:00-05,1198.583333333333,231.11666666666662,457.95000000000005,1887.6499999999999
14104,2015-07-28 12:00:00-05,645.3666666666667,47.81666666666666,0.0,693.1833333333333
14105,2015-07-28 13:00:00-05,1021.6833333333333,16.9,730.0666666666665,1768.6499999999996
14106,2015-07-28 14:00:00-05,1377.0500000000002,288.4833333333333,0.0,1665.5333333333333
14107,2015-07-28 15:00:00-05,1413.0166666666669,75.66666666666664,198.55,1687.2333333333333
14108,2015-07-28 16:00:00-05,634.4166666666666,111.23333333333332,0.0,745.65
14109,2015-07-28 17:00:00-05,1227.0833333333333,191.18333333333328,444.4333333333333,1862.6999999999998
14110,2015-07-28 18:00:00-05,1356.2,128.8,209.79999999999998,1694.8000000000002
14111,2015-07-28 19:00:00-05,19.5,0.0,0.0,19.5
14112,2015-07-28 20:00:00-05,559.45,0.0,0.0,559.45
14113,2015-07-28 21:00:00-05,936.3000000000001,0.0,0.0,936.3000000000001
14114,2015-07-28 22:00:00-05,1135.5833333333333,0.0,0.0,1135.5833333333333
14115,2015-07-28 23:00:00-05,987.2833333333332,78.16666666666664,0.0,1065.4499999999998
14116,2015-07-29 00:00:00-05,1063.9333333333332,31.466666666666665,0.0,1095.3999999999999
14117,2015-07-29 01:00:00-05,320.8166666666666,0.0,0.0,320.8166666666666
14118,2015-07-29 02:00:00-05,844.6833333333332,0.0,209.15,1053.8333333333333
14119,2015-07-29 03:00:00-05,149.21666666666664,0.0,0.0,149.21666666666664
14120,2015-07-29 04:00:00-05,824.6666666666665,0.0,0.0,824.6666666666665
14121,2015-07-29 05:00:00-05,13.45,0.0,0.0,13.45
14122,2015-07-29 06:00:00-05,846.8666666666666,0.0,0.0,846.8666666666666
14123,2015-07-29 07:00:00-05,0.0,0.0,207.25,207.25
14124,2015-07-29 08:00:00-05,174.0,0.0,0.0,174.0
14125,2015-07-29 09:00:00-05,887.8000000000001,62.33333333333332,0.0,950.1333333333334
14126,2015-07-29 10:00:00-05,592.1166666666667,52.15,0.0,644.2666666666667
14127,2015-07-29 11:00:00-05,980.25,76.23333333333332,0.0,1056.4833333333331
14128,2015-07-29 12:00:00-05,187.04999999999998,239.95,0.0,427.0
14129,2015-07-29 13:00:00-05,194.75,0.0,566.8499999999999,761.5999999999999
14130,2015-07-29 14:00:00-05,1071.0,0.0,201.43333333333328,1272.4333333333334
14131,2015-07-29 15:00:00-05,369.6666666666665,155.85,0.0,525.5166666666665
14132,2015-07-29 16:00:00-05,1297.95,72.65,0.0,1370.6000000000001
14133,2015-07-29 17:00:00-05,238.5166666666666,70.15,0.0,308.6666666666666
14134,2015-07-29 18:00:00-05,1264.55,69.73333333333333,127.7833333333333,1462.0666666666668
14135,2015-07-29 19:00:00-05,71.4,49.099999999999994,67.78333333333332,188.2833333333333
14136,2015-07-29 20:00:00-05,1229.216666666667,78.78333333333333,0.0,1308.0000000000002
14137,2015-07-29 21:00:00-05,990.7166666666664,0.0,0.0,990.7166666666664
14138,2015-07-29 22:00:00-05,845.6833333333332,0.0,0.0,845.6833333333332
14139,2015-07-29 23:00:00-05,1088.9833333333331,0.0,0.0,1088.9833333333331
14140,2015-07-30 00:00:00-05,918.2833333333332,0.0,0.0,918.2833333333332
14141,2015-07-30 01:00:00-05,296.93333333333334,78.8,0.0,375.7333333333333
14142,2015-07-30 02:00:00-05,631.7833333333333,0.0,51.85,683.6333333333332
14143,2015-07-30 03:00:00-05,374.53333333333325,0.0,153.7333333333333,528.2666666666665
14144,2015-07-30 04:00:00-05,424.2333333333333,0.0,0.0,424.2333333333333
14145,2015-07-30 05:00:00-05,435.7333333333333,0.0,0.0,435.7333333333333
14146,2015-07-30 06:00:00-05,275.3166666666666,0.0,0.0,275.3166666666666
14147,2015-07-30 07:00:00-05,474.78333333333325,43.283333333333324,0.0,518.0666666666666
14148,2015-07-30 08:00:00-05,354.15000000000003,104.15,0.0,458.30000000000007
14149,2015-07-30 09:00:00-05,104.1,95.73333333333332,0.0,199.83333333333331
14150,2015-07-30 10:00:00-05,0.0,75.91666666666664,247.4333333333333,323.34999999999997
14151,2015-07-30 11:00:00-05,0.0,0.0,219.6,219.6
14152,2015-07-30 12:00:00-05,1027.5833333333333,153.86666666666665,0.0,1181.4499999999998
14153,2015-07-30 13:00:00-05,135.3833333333333,70.35,449.6666666666666,655.3999999999999
14154,2015-07-30 14:00:00-05,1299.6333333333332,0.0,208.73333333333326,1508.3666666666663
14155,2015-07-30 15:00:00-05,432.2666666666666,154.5333333333333,0.0,586.7999999999998
14156,2015-07-30 16:00:00-05,1214.85,33.416666666666664,0.0,1248.2666666666667
14157,2015-07-30 17:00:00-05,452.36666666666656,0.0,0.0,452.36666666666656
14158,2015-07-30 18:00:00-05,1135.6333333333332,0.0,0.0,1135.6333333333332
14159,2015-07-30 19:00:00-05,317.0333333333333,70.5,191.93333333333325,579.4666666666666
14160,2015-07-30 20:00:00-05,1267.35,0.0,0.0,1267.35
14161,2015-07-30 21:00:00-05,705.5333333333332,0.0,0.0,705.5333333333332
14162,2015-07-30 22:00:00-05,669.15,78.58333333333333,0.0,747.7333333333333
14163,2015-07-30 23:00:00-05,278.8666666666666,0.0,0.0,278.8666666666666
14164,2015-07-31 00:00:00-05,844.15,0.0,0.0,844.15
14165,2015-07-31 01:00:00-05,10.98333333333333,0.0,0.0,10.98333333333333
14166,2015-07-31 02:00:00-05,908.25,0.0,0.0,908.25
14167,2015-07-31 03:00:00-05,274.66666666666663,0.0,0.0,274.66666666666663
14168,2015-07-31 04:00:00-05,1064.033333333333,68.33333333333333,0.0,1132.3666666666666
14169,2015-07-31 05:00:00-05,13.833333333333329,0.0,15.116666666666665,28.949999999999996
14170,2015-07-31 06:00:00-05,635.1833333333332,0.0,180.79999999999998,815.9833333333331
14171,2015-07-31 07:00:00-05,739.05,0.0,0.0,739.05
14172,2015-07-31 08:00:00-05,232.1333333333333,100.01666666666664,335.66666666666663,667.8166666666665
14173,2015-07-31 09:00:00-05,332.3166666666666,0.35,708.2,1040.8666666666666
14174,2015-07-31 10:00:00-05,424.0,57.916666666666664,199.05,680.9666666666667
14175,2015-07-31 11:00:00-05,628.3833333333332,61.96666666666666,0.0,690.3499999999998
14176,2015-07-31 12:00:00-05,950.65,0.0,0.0,950.65
14177,2015-07-31 13:00:00-05,592.3666666666666,0.0,204.68333333333328,797.0499999999998
14178,2015-07-31 14:00:00-05,1147.9833333333331,0.0,0.0,1147.9833333333331
14179,2015-07-31 15:00:00-05,580.6666666666665,253.53333333333327,0.0,834.1999999999998
14180,2015-07-31 16:00:00-05,1311.7,308.6666666666666,0.0,1620.3666666666668
14181,2015-07-31 17:00:00-05,448.25,62.73333333333332,0.0,510.98333333333335
14182,2015-07-31 18:00:00-05,1323.4833333333331,147.2333333333333,199.91666666666666,1670.6333333333332
14183,2015-07-31 19:00:00-05,273.4666666666666,68.81666666666666,0.0,342.28333333333325
14184,2015-07-31 20:00:00-05,921.4,68.25,0.0,989.65
14185,2015-07-31 21:00:00-05,534.0666666666666,0.0,0.0,534.0666666666666
14186,2015-07-31 22:00:00-05,738.0333333333331,0.0,0.0,738.0333333333331
14187,2015-07-31 23:00:00-05,442.11666666666656,0.0,0.0,442.11666666666656
14188,2015-08-01 00:00:00-05,518.1166666666666,141.7833333333333,0.0,659.8999999999999
14189,2015-08-01 01:00:00-05,349.8166666666666,0.0,0.0,349.8166666666666
14190,2015-08-01 02:00:00-05,425.4333333333333,79.14999999999999,0.0,504.58333333333326
14191,2015-08-01 03:00:00-05,355.88333333333327,0.0,0.0,355.88333333333327
14192,2015-08-01 04:00:00-05,363.03333333333325,0.0,211.83333333333326,574.8666666666666
14193,2015-08-01 05:00:00-05,817.6,0.0,0.0,817.6
14194,2015-08-01 06:00:00-05,420.2166666666666,0.0,0.0,420.2166666666666
14195,2015-08-01 07:00:00-05,513.25,0.0,195.85,709.0999999999999
14196,2015-08-01 08:00:00-05,255.35000000000002,0.0,0.0,255.35000000000002
14197,2015-08-01 09:00:00-05,890.05,0.0,0.0,890.05
14198,2015-08-01 10:00:00-05,191.5833333333333,0.0,0.0,191.5833333333333
14199,2015-08-01 11:00:00-05,1090.6833333333332,0.0,0.0,1090.6833333333332
14200,2015-08-01 12:00:00-05,335.05,198.21666666666664,0.0,533.2666666666667
14201,2015-08-01 13:00:00-05,1171.0666666666666,48.5,0.0,1219.5666666666666
14202,2015-08-01 14:00:00-05,456.3333333333333,0.0,219.03333333333327,675.3666666666666
14203,2015-08-01 15:00:00-05,1237.1666666666667,133.68333333333328,34.28333333333333,1405.1333333333337
14204,2015-08-01 16:00:00-05,484.3333333333332,0.25,871.7166666666666,1356.2999999999997
14205,2015-08-01 17:00:00-05,1109.15,0.5666666666666667,425.61666666666656,1535.3333333333333
14206,2015-08-01 18:00:00-05,531.3833333333332,0.0,0.0,531.3833333333332
14207,2015-08-01 19:00:00-05,836.5,0.0,0.0,836.5
14208,2015-08-01 20:00:00-05,247.5166666666666,0.0,0.0,247.5166666666666
14209,2015-08-01 21:00:00-05,360.6666666666666,0.0,0.0,360.6666666666666
14210,2015-08-01 22:00:00-05,484.8833333333332,0.0,195.9833333333333,680.8666666666666
14211,2015-08-01 23:00:00-05,647.6166666666667,95.56666666666663,0.0,743.1833333333333
14212,2015-08-02 00:00:00-05,509.6166666666666,174.2833333333333,0.0,683.9
14213,2015-08-02 01:00:00-05,1071.5,0.0,0.0,1071.5
14214,2015-08-02 02:00:00-05,77.78333333333333,79.14999999999999,0.0,156.9333333333333
14215,2015-08-02 03:00:00-05,685.2,0.0,0.0,685.2
14216,2015-08-02 04:00:00-05,260.0166666666666,0.0,0.0,260.0166666666666
14217,2015-08-02 05:00:00-05,446.25,0.0,0.0,446.25
14218,2015-08-02 06:00:00-05,331.9666666666666,0.0,194.53333333333327,526.4999999999999
14219,2015-08-02 07:00:00-05,358.7833333333333,0.0,0.0,358.7833333333333
14220,2015-08-02 08:00:00-05,519.7333333333331,94.61666666666665,0.0,614.3499999999998
