,utc_timestamp,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
4731,2016-04-18T05:00:00Z,2016-04-18T07:00:00+0200,57.7304,512.9488,86.1224,2488.40462336,1833.57351168,79.4976,57.7304
4732,2016-04-18T06:00:00Z,2016-04-18T08:00:00+0200,57.7426,513.0572,86.1406,2488.18171674,1833.64200837,79.5144,57.7426
4733,2016-04-18T07:00:00Z,2016-04-18T09:00:00+0200,57.7548,513.1656,86.1588,2487.95877808,1833.71038904,79.5312,57.7548
4734,2016-04-18T08:00:00Z,2016-04-18T10:00:00+0200,57.767,513.274,86.177,2487.7358075,1833.77865375,79.548,57.767
4735,2016-04-18T09:00:00Z,2016-04-18T11:00:00+0200,57.7792,513.3824,86.1952,2487.51280512,1833.84680256,79.5648,57.7792
4736,2016-04-18T10:00:00Z,2016-04-18T12:00:00+0200,57.7914,513.4908,86.2134,2487.28977106,1833.91483553,79.5816,57.7914
4737,2016-04-18T11:00:00Z,2016-04-18T13:00:00+0200,57.8036,513.5992,86.2316,2487.06670544,1833.98275272,79.5984,57.8036
4738,2016-04-18T12:00:00Z,2016-04-18T14:00:00+0200,57.8158,513.7076,86.2498,2486.84360838,1834.05055419,79.6152,57.8158
4739,2016-04-18T13:00:00Z,2016-04-18T15:00:00+0200,57.828,513.816,86.268,2486.62048,1834.11824,79.632,57.828
4740,2016-04-18T14:00:00Z,2016-04-18T16:00:00+0200,57.8402,513.9244,86.2862,2486.39732042,1834.18581021,79.6488,57.8402
4741,2016-04-18T15:00:00Z,2016-04-18T17:00:00+0200,57.8524,514.0328,86.3044,2486.17412976,1834.25326488,79.6656,57.8524
4742,2016-04-18T16:00:00Z,2016-04-18T18:00:00+0200,57.8646,514.1412,86.3226,2485.95090814,1834.32060407,79.6824,57.8646
4743,2016-04-18T17:00:00Z,2016-04-18T19:00:00+0200,57.8768,514.2496,86.3408,2485.72765568,1834.38782784,79.6992,57.8768
4744,2016-04-18T18:00:00Z,2016-04-18T20:00:00+0200,57.889,514.358,86.359,2485.5043725,1834.45493625,79.716,57.889
4745,2016-04-18T19:00:00Z,2016-04-18T21:00:00+0200,57.9012,514.4664,86.3772,2485.28105872,1834.52192936,79.7328,57.9012
4746,2016-04-18T20:00:00Z,2016-04-18T22:00:00+0200,57.9134,514.5748,86.3954,2485.05771446,1834.58880723,79.7496,57.9134
4747,2016-04-18T21:00:00Z,2016-04-18T23:00:00+0200,57.9256,514.6832,86.4136,2484.83433984,1834.65556992,79.7664,57.9256
4748,2016-04-18T22:00:00Z,2016-04-19T00:00:00+0200,57.9378,514.7916,86.4318,2484.61093498,1834.72221749,79.7832,57.9378
4749,2016-04-18T23:00:00Z,2016-04-19T01:00:00+0200,57.95,514.9,86.45,2484.3875,1834.78875,79.8,57.95
4750,2016-04-19T00:00:00Z,2016-04-19T02:00:00+0200,57.9622,515.0084,86.4682,2484.16403502,1834.85516751,79.8168,57.9622
4751,2016-04-19T01:00:00Z,2016-04-19T03:00:00+0200,57.9744,515.1168,86.4864,2483.94054016,1834.92147008,79.8336,57.9744
4752,2016-04-19T02:00:00Z,2016-04-19T04:00:00+0200,57.9866,515.2252,86.5046,2483.71701554,1834.98765777,79.8504,57.9866
4753,2016-04-19T03:00:00Z,2016-04-19T05:00:00+0200,57.9988,515.3336,86.5228,2483.49346128,1835.05373064,79.8672,57.9988
4754,2016-04-19T04:00:00Z,2016-04-19T06:00:00+0200,58.011,515.442,86.541,2483.2698775,1835.11968875,79.884,58.011
4755,2016-04-19T05:00:00Z,2016-04-19T07:00:00+0200,58.0232,515.5504,86.5592,2483.04626432,1835.18553216,79.9008,58.0232
4756,2016-04-19T06:00:00Z,2016-04-19T08:00:00+0200,58.0354,515.6588,86.5774,2482.82262186,1835.25126093,79.9176,58.0354
4757,2016-04-19T07:00:00Z,2016-04-19T09:00:00+0200,58.0476,515.7672,86.5956,2482.59895024,1835.31687512,79.9344,58.0476
4758,2016-04-19T08:00:00Z,2016-04-19T10:00:00+0200,58.0598,515.8756,86.6138,2482.37524958,1835.38237479,79.9512,58.0598
4759,2016-04-19T09:00:00Z,2016-04-19T11:00:00+0200,58.072,515.984,86.632,2482.15152,1835.44776,79.968,58.072
4760,2016-04-19T10:00:00Z,2016-04-19T12:00:00+0200,58.0842,516.0924,86.6502,2481.92776162,1835.51303081,79.9848,58.0842
4761,2016-04-19T11:00:00Z,2016-04-19T13:00:00+0200,58.0964,516.2008,86.6684,2481.70397456,1835.57818728,80.0016,58.0964
4762,2016-04-19T12:00:00Z,2016-04-19T14:00:00+0200,58.1086,516.3092,86.6866,2481.48015894,1835.64322947,80.0184,58.1086
4763,2016-04-19T13:00:00Z,2016-04-19T15:00:00+0200,58.1208,516.4176,86.7048,2481.25631488,1835.70815744,80.0352,58.1208
4764,2016-04-19T14:00:00Z,2016-04-19T16:00:00+0200,58.133,516.526,86.723,2481.0324425,1835.77297125,80.052,58.133
4765,2016-04-19T15:00:00Z,2016-04-19T17:00:00+0200,58.1452,516.6344,86.7412,2480.80854192,1835.83767096,80.0688,58.1452
4766,2016-04-19T16:00:00Z,2016-04-19T18:00:00+0200,58.1574,516.7428,86.7594,2480.58461326,1835.90225663,80.0856,58.1574
4767,2016-04-19T17:00:00Z,2016-04-19T19:00:00+0200,58.1696,516.8512,86.7776,2480.36065664,1835.96672832,80.1024,58.1696
4768,2016-04-19T18:00:00Z,2016-04-19T20:00:00+0200,58.1818,516.9596,86.7958,2480.13667218,1836.03108609,80.1192,58.1818
4769,2016-04-19T19:00:00Z,2016-04-19T21:00:00+0200,58.194,517.068,86.814,2479.91266,1836.09533,80.136,58.194
4770,2016-04-19T20:00:00Z,2016-04-19T22:00:00+0200,58.2062,517.1764,86.8322,2479.68862022,1836.15946011,80.1528,58.2062
4771,2016-04-19T21:00:00Z,2016-04-19T23:00:00+0200,58.2184,517.2848,86.8504,2479.46455296,1836.22347648,80.1696,58.2184
4772,2016-04-19T22:00:00Z,2016-04-20T00:00:00+0200,58.2306,517.3932,86.8686,2479.24045834,1836.28737917,80.1864,58.2306
4773,2016-04-19T23:00:00Z,2016-04-20T01:00:00+0200,58.2428,517.5016,86.8868,2479.01633648,1836.35116824,80.2032,58.2428
4774,2016-04-20T00:00:00Z,2016-04-20T02:00:00+0200,58.255,517.61,86.905,2478.7921875,1836.41484375,80.22,58.255
4775,2016-04-20T01:00:00Z,2016-04-20T03:00:00+0200,58.2672,517.7184,86.9232,2478.56801152,1836.47840576,80.2368,58.2672
4776,2016-04-20T02:00:00Z,2016-04-20T04:00:00+0200,58.2794,517.8268,86.9414,2478.34380866,1836.54185433,80.2536,58.2794
4777,2016-04-20T03:00:00Z,2016-04-20T05:00:00+0200,58.2916,517.9352,86.9596,2478.11957904,1836.60518952,80.2704,58.2916
4778,2016-04-20T04:00:00Z,2016-04-20T06:00:00+0200,58.3038,518.0436,86.9778,2477.89532278,1836.66841139,80.2872,58.3038
4779,2016-04-20T05:00:00Z,2016-04-20T07:00:00+0200,58.316,518.152,86.996,2477.67104,1836.73152,80.304,58.316
4780,2016-04-20T06:00:00Z,2016-04-20T08:00:00+0200,58.3282,518.2604,87.0142,2477.44673082,1836.79451541,80.3208,58.3282
4781,2016-04-20T07:00:00Z,2016-04-20T09:00:00+0200,58.3404,518.3688,87.0324,2477.22239536,1836.85739768,80.3376,58.3404
4782,2016-04-20T08:00:00Z,2016-04-20T10:00:00+0200,58.3526,518.4772,87.0506,2476.99803374,1836.92016687,80.3544,58.3526
4783,2016-04-20T09:00:00Z,2016-04-20T11:00:00+0200,58.3648,518.5856,87.0688,2476.77364608,1836.98282304,80.3712,58.3648
4784,2016-04-20T10:00:00Z,2016-04-20T12:00:00+0200,58.377,518.694,87.087,2476.5492325,1837.04536625,80.388,58.377
4785,2016-04-20T11:00:00Z,2016-04-20T13:00:00+0200,58.3892,518.8024,87.1052,2476.32479312,1837.10779656,80.4048,58.3892
4786,2016-04-20T12:00:00Z,2016-04-20T14:00:00+0200,58.4014,518.9108,87.1234,2476.10032806,1837.17011403,80.4216,58.4014
4787,2016-04-20T13:00:00Z,2016-04-20T15:00:00+0200,58.4136,519.0192,87.1416,2475.87583744,1837.23231872,80.4384,58.4136
4788,2016-04-20T14:00:00Z,2016-04-20T16:00:00+0200,58.4258,519.1276,87.1598,2475.65132138,1837.29441069,80.4552,58.4258
4789,2016-04-20T15:00:00Z,2016-04-20T17:00:00+0200,58.438,519.236,87.178,2475.42678,1837.35639,80.472,58.438
4790,2016-04-20T16:00:00Z,2016-04-20T18:00:00+0200,58.4502,519.3444,87.1962,2475.20221342,1837.41825671,80.4888,58.4502
4791,2016-04-20T17:00:00Z,2016-04-20T19:00:00+0200,58.4624,519.4528,87.2144,2474.97762176,1837.48001088,80.5056,58.4624
4792,2016-04-20T18:00:00Z,2016-04-20T20:00:00+0200,58.4746,519.5612,87.2326,2474.75300514,1837.54165257,80.5224,58.4746
4793,2016-04-20T19:00:00Z,2016-04-20T21:00:00+0200,58.4868,519.6696,87.2508,2474.52836368,1837.60318184,80.5392,58.4868
4794,2016-04-20T20:00:00Z,2016-04-20T22:00:00+0200,58.499,519.778,87.269,2474.3036975,1837.66459875,80.556,58.499
4795,2016-04-20T21:00:00Z,2016-04-20T23:00:00+0200,58.5112,519.8864,87.2872,2474.07900672,1837.72590336,80.5728,58.5112
4796,2016-04-20T22:00:00Z,2016-04-21T00:00:00+0200,58.5234,519.9948,87.3054,2473.85429146,1837.78709573,80.5896,58.5234
4797,2016-04-20T23:00:00Z,2016-04-21T01:00:00+0200,58.5356,520.1032,87.3236,2473.62955184,1837.84817592,80.6064,58.5356
4798,2016-04-21T00:00:00Z,2016-04-21T02:00:00+0200,58.5478,520.2116,87.3418,2473.40478798,1837.90914399,80.6232,58.5478
4799,2016-04-21T01:00:00Z,2016-04-21T03:00:00+0200,58.56,520.32,87.36,2473.18,1837.97,80.64,58.56
4800,2016-04-21T02:00:00Z,2016-04-21T04:00:00+0200,58.5722,520.4284,87.3782,2472.95518802,1838.03074401,80.6568,58.5722
4801,2016-04-21T03:00:00Z,2016-04-21T05:00:00+0200,58.5844,520.5368,87.3964,2472.73035216,1838.09137608,80.6736,58.5844
4802,2016-04-21T04:00:00Z,2016-04-21T06:00:00+0200,58.5966,520.6452,87.4146,2472.50549254,1838.15189627,80.6904,58.5966
4803,2016-04-21T05:00:00Z,2016-04-21T07:00:00+0200,58.6088,520.7536,87.4328,2472.28060928,1838.21230464,80.7072,58.6088
4804,2016-04-21T06:00:00Z,2016-04-21T08:00:00+0200,58.621,520.862,87.451,2472.0557025,1838.27260125,80.724,58.621
4805,2016-04-21T07:00:00Z,2016-04-21T09:00:00+0200,58.6332,520.9704,87.4692,2471.83077232,1838.33278616,80.7408,58.6332
4806,2016-04-21T08:00:00Z,2016-04-21T10:00:00+0200,58.6454,521.0788,87.4874,2471.60581886,1838.39285943,80.7576,58.6454
4807,2016-04-21T09:00:00Z,2016-04-21T11:00:00+0200,58.6576,521.1872,87.5056,2471.38084224,1838.45282112,80.7744,58.6576
4808,2016-04-21T10:00:00Z,2016-04-21T12:00:00+0200,58.6698,521.2956,87.5238,2471.15584258,1838.51267129,80.7912,58.6698
4809,2016-04-21T11:00:00Z,2016-04-21T13:00:00+0200,58.682,521.404,87.542,2470.93082,1838.57241,80.808,58.682
4810,2016-04-21T12:00:00Z,2016-04-21T14:00:00+0200,58.6942,521.5124,87.5602,2470.70577462,1838.63203731,80.8248,58.6942
4811,2016-04-21T13:00:00Z,2016-04-21T15:00:00+0200,58.7064,521.6208,87.5784,2470.48070656,1838.69155328,80.8416,58.7064
4812,2016-04-21T14:00:00Z,2016-04-21T16:00:00+0200,58.7186,521.7292,87.5966,2470.25561594,1838.75095797,80.8584,58.7186
4813,2016-04-21T15:00:00Z,2016-04-21T17:00:00+0200,58.7308,521.8376,87.6148,2470.03050288,1838.81025144,80.8752,58.7308
4814,2016-04-21T16:00:00Z,2016-04-21T18:00:00+0200,58.743,521.946,87.633,2469.8053675,1838.86943375,80.892,58.743
4815,2016-04-21T17:00:00Z,2016-04-21T19:00:00+0200,58.7552,522.0544,87.6512,2469.58020992,1838.92850496,80.9088,58.7552
4816,2016-04-21T18:00:00Z,2016-04-21T20:00:00+0200,58.7674,522.1628,87.6694,2469.35503026,1838.98746513,80.9256,58.7674
4817,2016-04-21T19:00:00Z,2016-04-21T21:00:00+0200,58.7796,522.2712,87.6876,2469.12982864,1839.04631432,80.9424,58.7796
4818,2016-04-21T20:00:00Z,2016-04-21T22:00:00+0200,58.7918,522.3796,87.7058,2468.90460518,1839.10505259,80.9592,58.7918
4819,2016-04-21T21:00:00Z,2016-04-21T23:00:00+0200,58.804,522.488,87.724,2468.67936,1839.16368,80.976,58.804
4820,2016-04-21T22:00:00Z,2016-04-22T00:00:00+0200,58.8162,522.5964,87.7422,2468.45409322,1839.22219661,80.9928,58.8162
4821,2016-04-21T23:00:00Z,2016-04-22T01:00:00+0200,58.8284,522.7048,87.7604,2468.22880496,1839.28060248,81.0096,58.8284
4822,2016-04-22T00:00:00Z,2016-04-22T02:00:00+0200,58.8406,522.8132,87.7786,2468.00349534,1839.33889767,81.0264,58.8406
4823,2016-04-22T01:00:00Z,2016-04-22T03:00:00+0200,58.8528,522.9216,87.7968,2467.77816448,1839.39708224,81.0432,58.8528
4824,2016-04-22T02:00:00Z,2016-04-22T04:00:00+0200,58.865,523.03,87.815,2467.5528125,1839.45515625,81.06,58.865
4825,2016-04-22T03:00:00Z,2016-04-22T05:00:00+0200,58.8772,523.1384,87.8332,2467.32743952,1839.51311976,81.0768,58.8772
4826,2016-04-22T04:00:00Z,2016-04-22T06:00:00+0200,58.8894,523.2468,87.8514,2467.10204566,1839.57097283,81.0936,58.8894
4827,2016-04-22T05:00:00Z,2016-04-22T07:00:00+0200,58.9016,523.3552,87.8696,2466.87663104,1839.62871552,81.1104,58.9016
4828,2016-04-22T06:00:00Z,2016-04-22T08:00:00+0200,58.9138,523.4636,87.8878,2466.65119578,1839.68634789,81.1272,58.9138
4829,2016-04-22T07:00:00Z,2016-04-22T09:00:00+0200,58.926,523.572,87.906,2466.42574,1839.74387,81.144,58.926
4830,2016-04-22T08:00:00Z,2016-04-22T10:00:00+0200,58.9382,523.6804,87.9242,2466.20026382,1839.80128191,81.1608,58.9382
4831,2016-04-22T09:00:00Z,2016-04-22T11:00:00+0200,58.9504,523.7888,87.9424,2465.97476736,1839.85858368,81.1776,58.9504
4832,2016-04-22T10:00:00Z,2016-04-22T12:00:00+0200,58.9626,523.8972,87.9606,2465.74925074,1839.91577537,81.1944,58.9626
4833,2016-04-22T11:00:00Z,2016-04-22T13:00:00+0200,58.9748,524.0056,87.9788,2465.52371408,1839.97285704,81.2112,58.9748
4834,2016-04-22T12:00:00Z,2016-04-22T14:00:00+0200,58.987,524.114,87.997,2465.2981575,1840.02982875,81.228,58.987
4835,2016-04-22T13:00:00Z,2016-04-22T15:00:00+0200,58.9992,524.2224,88.0152,2465.07258112,1840.08669056,81.2448,58.9992
4836,2016-04-22T14:00:00Z,2016-04-22T16:00:00+0200,59.0114,524.3308,88.0334,2464.84698506,1840.14344253,81.2616,59.0114
4837,2016-04-22T15:00:00Z,2016-04-22T17:00:00+0200,59.0236,524.4392,88.0516,2464.62136944,1840.20008472,81.2784,59.0236
4838,2016-04-22T16:00:00Z,2016-04-22T18:00:00+0200,59.0358,524.5476,88.0698,2464.39573438,1840.25661719,81.2952,59.0358
4839,2016-04-22T17:00:00Z,2016-04-22T19:00:00+0200,59.048,524.656,88.088,2464.17008,1840.31304,81.312,59.048
4840,2016-04-22T18:00:00Z,2016-04-22T20:00:00+0200,59.0602,524.7644,88.1062,2463.94440642,1840.36935321,81.3288,59.0602
4841,2016-04-22T19:00:00Z,2016-04-22T21:00:00+0200,59.0724,524.8728,88.1244,2463.71871376,1840.42555688,81.3456,59.0724
4842,2016-04-22T20:00:00Z,2016-04-22T22:00:00+0200,59.0846,524.9812,88.1426,2463.49300214,1840.48165107,81.3624,59.0846
4843,2016-04-22T21:00:00Z,2016-04-22T23:00:00+0200,59.0968,525.0896,88.1608,2463.26727168,1840.53763584,81.3792,59.0968
4844,2016-04-22T22:00:00Z,2016-04-23T00:00:00+0200,59.109,525.198,88.179,2463.0415225,1840.59351125,81.396,59.109
4845,2016-04-22T23:00:00Z,2016-04-23T01:00:00+0200,59.1212,525.3064,88.1972,2462.81575472,1840.64927736,81.4128,59.1212
4846,2016-04-23T00:00:00Z,2016-04-23T02:00:00+0200,59.1334,525.4148,88.2154,2462.58996846,1840.70493423,81.4296,59.1334
4847,2016-04-23T01:00:00Z,2016-04-23T03:00:00+0200,59.1456,525.5232,88.2336,2462.36416384,1840.76048192,81.4464,59.1456
4848,2016-04-23T02:00:00Z,2016-04-23T04:00:00+0200,59.1578,525.6316,88.2518,2462.13834098,1840.81592049,81.4632,59.1578
4849,2016-04-23T03:00:00Z,2016-04-23T05:00:00+0200,59.17,525.74,88.27,2461.9125,1840.87125,81.48,59.17
4850,2016-04-23T04:00:00Z,2016-04-23T06:00:00+0200,59.1822,525.8484,88.2882,2461.68664102,1840.92647051,81.4968,59.1822
4851,2016-04-23T05:00:00Z,2016-04-23T07:00:00+0200,59.1944,525.9568,88.3064,2461.46076416,1840.98158208,81.5136,59.1944
4852,2016-04-23T06:00:00Z,2016-04-23T08:00:00+0200,59.2066,526.0652,88.3246,2461.23486954,1841.03658477,81.5304,59.2066
4853,2016-04-23T07:00:00Z,2016-04-23T09:00:00+0200,59.2188,526.1736,88.3428,2461.00895728,1841.09147864,81.5472,59.2188
4854,2016-04-23T08:00:00Z,2016-04-23T10:00:00+0200,59.231,526.282,88.361,2460.7830275,1841.14626375,81.564,59.231
4855,2016-04-23T09:00:00Z,2016-04-23T11:00:00+0200,59.2432,526.3904,88.3792,2460.55708032,1841.20094016,81.5808,59.2432
4856,2016-04-23T10:00:00Z,2016-04-23T12:00:00+0200,59.2554,526.4988,88.3974,2460.33111586,1841.25550793,81.5976,59.2554
4857,2016-04-23T11:00:00Z,2016-04-23T13:00:00+0200,59.2676,526.6072,88.4156,2460.10513424,1841.30996712,81.6144,59.2676
4858,2016-04-23T12:00:00Z,2016-04-23T14:00:00+0200,59.2798,526.7156,88.4338,2459.87913558,1841.36431779,81.6312,59.2798
4859,2016-04-23T13:00:00Z,2016-04-23T15:00:00+0200,59.292,526.824,88.452,2459.65312,1841.41856,81.648,59.292
4860,2016-04-23T14:00:00Z,2016-04-23T16:00:00+0200,59.3042,526.9324,88.4702,2459.42708762,1841.47269381,81.6648,59.3042
4861,2016-04-23T15:00:00Z,2016-04-23T17:00:00+0200,59.3164,527.0408,88.4884,2459.20103856,1841.52671928,81.6816,59.3164
4862,2016-04-23T16:00:00Z,2016-04-23T18:00:00+0200,59.3286,527.1492,88.5066,2458.97497294,1841.58063647,81.6984,59.3286
4863,2016-04-23T17:00:00Z,2016-04-23T19:00:00+0200,59.3408,527.2576,88.5248,2458.74889088,1841.63444544,81.7152,59.3408
4864,2016-04-23T18:00:00Z,2016-04-23T20:00:00+0200,59.353,527.366,88.543,2458.5227925,1841.68814625,81.732,59.353
4865,2016-04-23T19:00:00Z,2016-04-23T21:00:00+0200,59.3652,527.4744,88.5612,2458.29667792,1841.74173896,81.7488,59.3652
4866,2016-04-23T20:00:00Z,2016-04-23T22:00:00+0200,59.3774,527.5828,88.5794,2458.07054726,1841.79522363,81.7656,59.3774
4867,2016-04-23T21:00:00Z,2016-04-23T23:00:00+0200,59.3896,527.6912,88.5976,2457.84440064,1841.84860032,81.7824,59.3896
4868,2016-04-23T22:00:00Z,2016-04-24T00:00:00+0200,59.4018,527.7996,88.6158,2457.61823818,1841.90186909,81.7992,59.4018
4869,2016-04-23T23:00:00Z,2016-04-24T01:00:00+0200,59.414,527.908,88.634,2457.39206,1841.95503,81.816,59.414
4870,2016-04-24T00:00:00Z,2016-04-24T02:00:00+0200,59.4262,528.0164,88.6522,2457.16586622,1842.00808311,81.8328,59.4262
4871,2016-04-24T01:00:00Z,2016-04-24T03:00:00+0200,59.4384,528.1248,88.6704,2456.93965696,1842.06102848,81.8496,59.4384
4872,2016-04-24T02:00:00Z,2016-04-24T04:00:00+0200,59.4506,528.2332,88.6886,2456.71343234,1842.11386617,81.8664,59.4506
4873,2016-04-24T03:00:00Z,2016-04-24T05:00:00+0200,59.4628,528.3416,88.7068,2456.48719248,1842.16659624,81.8832,59.4628
4874,2016-04-24T04:00:00Z,2016-04-24T06:00:00+0200,59.475,528.45,88.725,2456.2609375,1842.21921875,81.9,59.475
4875,2016-04-24T05:00:00Z,2016-04-24T07:00:00+0200,59.4872,528.5584,88.7432,2456.03466752,1842.27173376,81.9168,59.4872
4876,2016-04-24T06:00:00Z,2016-04-24T08:00:00+0200,59.4994,528.6668,88.7614,2455.80838266,1842.32414133,81.9336,59.4994
4877,2016-04-24T07:00:00Z,2016-04-24T09:00:00+0200,59.5116,528.7752,88.7796,2455.58208304,1842.37644152,81.9504,59.5116
4878,2016-04-24T08:00:00Z,2016-04-24T10:00:00+0200,59.5238,528.8836,88.7978,2455.35576878,1842.42863439,81.9672,59.5238
4879,2016-04-24T09:00:00Z,2016-04-24T11:00:00+0200,59.536,528.992,88.816,2455.12944,1842.48072,81.984,59.536
4880,2016-04-24T10:00:00Z,2016-04-24T12:00:00+0200,59.5482,529.1004,88.8342,2454.90309682,1842.53269841,82.0008,59.5482
4881,2016-04-24T11:00:00Z,2016-04-24T13:00:00+0200,59.5604,529.2088,88.8524,2454.67673936,1842.58456968,82.0176,59.5604
4882,2016-04-24T12:00:00Z,2016-04-24T14:00:00+0200,59.5726,529.3172,88.8706,2454.45036774,1842.63633387,82.0344,59.5726
4883,2016-04-24T13:00:00Z,2016-04-24T15:00:00+0200,59.5848,529.4256,88.8888,2454.22398208,1842.68799104,82.0512,59.5848
4884,2016-04-24T14:00:00Z,2016-04-24T16:00:00+0200,59.597,529.534,88.907,2453.9975825,1842.73954125,82.068,59.597
4885,2016-04-24T15:00:00Z,2016-04-24T17:00:00+0200,59.6092,529.6424,88.9252,2453.77116912,1842.79098456,82.0848,59.6092
4886,2016-04-24T16:00:00Z,2016-04-24T18:00:00+0200,59.6214,529.7508,88.9434,2453.54474206,1842.84232103,82.1016,59.6214
4887,2016-04-24T17:00:00Z,2016-04-24T19:00:00+0200,59.6336,529.8592,88.9616,2453.31830144,1842.89355072,82.1184,59.6336
4888,2016-04-24T18:00:00Z,2016-04-24T20:00:00+0200,59.6458,529.9676,88.9798,2453.09184738,1842.94467369,82.1352,59.6458
4889,2016-04-24T19:00:00Z,2016-04-24T21:00:00+0200,59.658,530.076,88.998,2452.86538,1842.99569,82.152,59.658
4890,2016-04-24T20:00:00Z,2016-04-24T22:00:00+0200,59.6702,530.1844,89.0162,2452.63889942,1843.04659971,82.1688,59.6702
4891,2016-04-24T21:00:00Z,2016-04-24T23:00:00+0200,59.6824,530.2928,89.0344,2452.41240576,1843.09740288,82.1856,59.6824
4892,2016-04-24T22:00:00Z,2016-04-25T00:00:00+0200,59.6946,530.4012,89.0526,2452.18589914,1843.14809957,82.2024,59.6946
4893,2016-04-24T23:00:00Z,2016-04-25T01:00:00+0200,59.7068,530.5096,89.0708,2451.95937968,1843.19868984,82.2192,59.7068
4894,2016-04-25T00:00:00Z,2016-04-25T02:00:00+0200,59.719,530.618,89.089,2451.7328475,1843.24917375,82.236,59.719
4895,2016-04-25T01:00:00Z,2016-04-25T03:00:00+0200,59.7312,530.7264,89.1072,2451.50630272,1843.29955136,82.2528,59.7312
4896,2016-04-25T02:00:00Z,2016-04-25T04:00:00+0200,59.7434,530.8348,89.1254,2451.27974546,1843.34982273,82.2696,59.7434
4897,2016-04-25T03:00:00Z,2016-04-25T05:00:00+0200,59.7556,530.9432,89.1436,2451.05317584,1843.39998792,82.2864,59.7556
4898,2016-04-25T04:00:00Z,2016-04-25T06:00:00+0200,59.7678,531.0516,89.1618,2450.82659398,1843.45004699,82.3032,59.7678
4899,2016-04-25T05:00:00Z,2016-04-25T07:00:00+0200,59.78,531.16,89.18,2450.6,1843.5,82.32,59.78
4900,2016-04-25T06:00:00Z,2016-04-25T08:00:00+0200,59.7922,531.2684,89.1982,2450.37339402,1843.54984701,82.3368,59.7922
4901,2016-04-25T07:00:00Z,2016-04-25T09:00:00+0200,59.8044,531.3768,89.2164,2450.14677616,1843.59958808,82.3536,59.8044
4902,2016-04-25T08:00:00Z,2016-04-25T10:00:00+0200,59.8166,531.4852,89.2346,2449.92014654,1843.64922327,82.3704,59.8166
4903,2016-04-25T09:00:00Z,2016-04-25T11:00:00+0200,59.8288,531.5936,89.2528,2449.69350528,1843.69875264,82.3872,59.8288
4904,2016-04-25T10:00:00Z,2016-04-25T12:00:00+0200,59.841,531.702,89.271,2449.4668525,1843.74817625,82.404,59.841
4905,2016-04-25T11:00:00Z,2016-04-25T13:00:00+0200,59.8532,531.8104,89.2892,2449.24018832,1843.79749416,82.4208,59.8532
4906,2016-04-25T12:00:00Z,2016-04-25T14:00:00+0200,59.8654,531.9188,89.3074,2449.01351286,1843.84670643,82.4376,59.8654
4907,2016-04-25T13:00:00Z,2016-04-25T15:00:00+0200,59.8776,532.0272,89.3256,2448.78682624,1843.89581312,82.4544,59.8776
4908,2016-04-25T14:00:00Z,2016-04-25T16:00:00+0200,59.8898,532.1356,89.3438,2448.56012858,1843.94481429,82.4712,59.8898
4909,2016-04-25T15:00:00Z,2016-04-25T17:00:00+0200,59.902,532.244,89.362,2448.33342,1843.99371,82.488,59.902
4910,2016-04-25T16:00:00Z,2016-04-25T18:00:00+0200,59.9142,532.3524,89.3802,2448.10670062,1844.04250031,82.5048,59.9142
4911,2016-04-25T17:00:00Z,2016-04-25T19:00:00+0200,59.9264,532.4608,89.3984,2447.87997056,1844.09118528,82.5216,59.9264
4912,2016-04-25T18:00:00Z,2016-04-25T20:00:00+0200,59.9386,532.5692,89.4166,2447.65322994,1844.13976497,82.5384,59.9386
4913,2016-04-25T19:00:00Z,2016-04-25T21:00:00+0200,59.9508,532.6776,89.4348,2447.42647888,1844.18823944,82.5552,59.9508
4914,2016-04-25T20:00:00Z,2016-04-25T22:00:00+0200,59.963,532.786,89.453,2447.1997175,1844.23660875,82.572,59.963
4915,2016-04-25T21:00:00Z,2016-04-25T23:00:00+0200,59.9752,532.8944,89.4712,2446.97294592,1844.28487296,82.5888,59.9752
4916,2016-04-25T22:00:00Z,2016-04-26T00:00:00+0200,59.9874,533.0028,89.4894,2446.74616426,1844.33303213,82.6056,59.9874
4917,2016-04-25T23:00:00Z,2016-04-26T01:00:00+0200,59.9996,533.1112,89.5076,2446.51937264,1844.38108632,82.6224,59.9996
4918,2016-04-26T00:00:00Z,2016-04-26T02:00:00+0200,60.0118,533.2196,89.5258,2446.29257118,1844.42903559,82.6392,60.0118
4919,2016-04-26T01:00:00Z,2016-04-26T03:00:00+0200,60.024,533.328,89.544,2446.06576,1844.47688,82.656,60.024
4920,2016-04-26T02:00:00Z,2016-04-26T04:00:00+0200,60.0362,533.4364,89.5622,2445.83893922,1844.52461961,82.6728,60.0362
4921,2016-04-26T03:00:00Z,2016-04-26T05:00:00+0200,60.0484,533.5448,89.5804,2445.61210896,1844.57225448,82.6896,60.0484
4922,2016-04-26T04:00:00Z,2016-04-26T06:00:00+0200,60.0606,533.6532,89.5986,2445.38526934,1844.61978467,82.7064,60.0606
4923,2016-04-26T05:00:00Z,2016-04-26T07:00:00+0200,60.0728,533.7616,89.6168,2445.15842048,1844.66721024,82.7232,60.0728
